TIC_ID,PER,SDE
TIC_422692635,4.12622345595692,10.36780096921872
TIC_460844584,5.900614998236306,7.6793207785755415
TIC_311091687,0.59647697004427,9.264709996030737
TIC_302417238,12.823872256876305,8.770638767553836
TIC_58543110,0.5921098954036464,10.001888584467606
TIC_405508600,7.020275431662551,15.069283051720328
TIC_198511704,2.822491667059099,22.434679820059397
TIC_437230158,3.953491267103998,22.853582379519263
TIC_440685559,9.798033209522837,10.201487542035183
TIC_464781450,6.877536835775373,18.911866368349816
TIC_368723998,0.5434560820534725,9.776405875880583
TIC_287354092,2.348932868379354,62.49980321682682
TIC_149771158,2.6046612436355767,4.8204312401375775
TIC_284865356,6.786701551328942,37.87859703817005
TIC_247439284,0.9500473123722867,5.196343475618227
TIC_193136669,1.5665062517970851,14.3864996872735
TIC_372515585,7.008118635460566,22.534686179470555
TIC_201858667,4.867749471824629,7.096802118693471
TIC_113951967,4.020853637825,35.43259657140319
TIC_461995467,0.565895674390717,9.09315646953139
TIC_430592416,0.6922209457245939,16.89700798688998
TIC_452591471,1.411613435029353,11.503256340469195
TIC_258382306,0.8425465066405959,9.797708095591702
TIC_46430860,0.902465707181459,10.18628704931651
TIC_243153498,1.0919188932073833,9.506089595998287
TIC_281757097,0.5390538353339422,9.791886802977531
TIC_170671853,0.562772005183578,12.59711892487674
TIC_91542943,2.6629826054984864,47.037037258123995
TIC_200668936,8.392503708051647,18.73272716656814
TIC_58825604,14.378957224653826,17.926042399199055
TIC_288354068,9.36101875661071,15.027023930860386
TIC_203233128,5.235507763952017,6.233564630545807
TIC_36762220,4.853425392816179,16.93143556235199
TIC_308186412,0.83270586029309,11.090035925975867
TIC_53205995,4.276936669777381,28.373413728612906
TIC_454120432,7.493623180296141,13.736839188486334
TIC_343648067,11.723224412187438,10.484503436894665
TIC_381377851,0.7523005914704738,7.2948703450258945
TIC_152479307,8.369463080145296,12.673298740999321
TIC_251878167,8.721861561055883,16.996496511979995
TIC_395130640,0.8262612282141506,12.739557444394666
TIC_25171265,6.954509352772286,19.235417604270715
TIC_245066871,5.121610427987906,12.745994533364561
TIC_62632828,0.9729143689965581,7.914660851603458
TIC_166852313,1.0381884672529815,11.040463399695152
TIC_454196756,0.5716400586719153,8.931197491590453
TIC_370705545,9.299558699064258,19.54507343085363
TIC_409676809,0.7219075823561096,9.176781675425376
TIC_318886387,2.598943348159401,20.873698585318945
TIC_453766186,11.41762236839678,9.231298342976993
TIC_105710145,1.2605476058972895,10.769516589768855
TIC_305535780,10.21909354875317,6.8674308039086025
TIC_125840950,7.871110280566859,19.455590058171015
TIC_178931743,0.8036597758011775,7.6959995039340345
TIC_269919096,9.043538854874758,17.27405107686667
TIC_156364508,2.1794160049199274,11.357724058201718
TIC_184899004,13.119754641550541,12.396763368567916
TIC_118833673,1.4878746701928685,16.200493905777694
TIC_427346731,0.7875754292471695,6.633717487040263
TIC_171773770,6.409683643608084,5.5189311785789785
TIC_455029978,0.8874896196928168,7.721152208813555
TIC_297855749,2.1028642093111407,16.711160832669716
TIC_77842052,1.144391453008663,5.406067693788574
TIC_466265409,0.5228303629498845,11.018224768924137
TIC_375729536,0.5359597515967865,11.365161362746596
TIC_50745567,0.5283943109514615,12.023606819019433
TIC_49954689,0.6822731009694367,13.681503799191518
TIC_405514195,0.7127084676262612,8.15245956639119
TIC_360130454,0.5745835720373759,22.890522980111818
TIC_63777591,2.509144732677817,21.987005668065844
TIC_256168939,0.5645288434814578,5.288128650448096
TIC_170631655,1.2506219069225317,16.66890555526241
TIC_388978401,8.436278790024058,18.81248573642315
TIC_435801086,0.6793729571190961,7.495417258519005
TIC_80033631,7.138029343470569,6.195895426762725
TIC_118807628,5.1379431735637064,17.138528850169035
TIC_464779449,1.1182610639200983,15.858833659030035
TIC_231294802,2.32096301723033,13.58960519897957
TIC_250081915,4.081069478077263,5.437607854427206
TIC_113500710,0.617439873342046,8.292253547831141
TIC_213009118,0.808446833326304,4.927421392621317
TIC_276453848,0.6116368689789912,12.321009443327435
TIC_281573523,6.845231007728248,8.330247575269787
TIC_251846450,1.3345969154341843,20.46328671968544
TIC_73182755,0.8831129744588966,11.621692747213679
TIC_384950919,5.796876533370135,26.13635347538825
TIC_44743153,0.8243142992710273,15.828630589892374
TIC_14087575,2.7165697923729946,20.82718456524229
TIC_335836484,2.7829548844185625,24.79817742668832
TIC_64703341,0.57314447507589,12.582252075146283
TIC_24401034,11.387145492515158,8.979135809759581
TIC_453856042,0.5786093172978425,14.993475453290516
TIC_17251144,7.405215340232511,7.4386865860222375
TIC_118053599,5.378275819458299,18.542231121802253
TIC_64360693,2.332764128319064,38.844468641822004
TIC_112233050,0.7786155570991606,7.9630181879678394
TIC_190885165,1.6490511910652592,34.77883663875679
TIC_58833495,8.096468439323171,6.076580860959992
TIC_367844330,1.0838858906451263,19.0439373705237
TIC_268862481,1.557430947796293,8.221047496199102
TIC_431124765,0.9839223954257789,4.872180586416174
TIC_60874953,0.7486732587299444,10.217323911774153
TIC_307757953,5.1441363879097874,19.88503422473635
TIC_350768519,0.715175690969686,11.546295009392301
TIC_190332444,0.7973421900216963,37.54698267266759
TIC_156084049,6.869062865093557,5.6543835904527535
TIC_326538701,1.2305000041354177,7.190505116966784
TIC_36124955,5.933273092653951,22.840059871625574
TIC_217182385,1.2096635923389956,9.133323161539902
TIC_440686535,0.9254150205663293,15.050551835591355
TIC_166869904,0.9166171276752345,5.4248415430478545
TIC_206605715,2.7655307557442503,17.397180393143316
TIC_277725683,3.8967545502441343,14.276536197931025
TIC_176876546,7.8836169177825095,11.079875673967067
TIC_244161191,0.5973989144083529,10.935432377067322
TIC_243400994,0.6112670607044316,11.633842259242728
TIC_233494936,3.2387283258556216,44.511579043883856
TIC_166787846,1.5643835310108558,28.737661648547544
TIC_344552743,0.6853277299021845,8.969750601479422
TIC_103101099,0.5027268000468955,11.971022709652201
TIC_245865895,11.159333791680432,7.945859906476557
TIC_144289734,0.7871233782385368,12.286057983917974
TIC_165941376,0.7852164167440917,8.538880787752808
TIC_219993473,5.350538512990489,28.656839974040714
TIC_257048637,13.439905622726837,17.479628915724174
TIC_246861224,11.169689113641716,11.60353300769174
TIC_337757672,0.9828169963416689,10.857217397689015
TIC_308245136,1.6154806583370311,8.608127711208171
TIC_367843143,3.1344351268969484,7.458760545623044
TIC_142264088,8.802266952532827,6.63478581657096
TIC_134873712,7.85022950668883,7.064827377148683
TIC_150598692,2.2139215058415433,19.267212980337096
TIC_52583022,0.6771306116119263,36.841284837630404
TIC_139725285,8.234687154131606,9.84314275756441
TIC_449941032,0.9096790126179044,11.38442259144378
TIC_266744225,3.099041837001286,6.860427718953896
TIC_122288890,7.721316088714631,9.996607930820717
TIC_112464324,6.777538903712383,20.60959242795271
TIC_122083452,8.508776945443183,8.635869801526173
TIC_72987984,1.6025060724876294,7.55768746207066
TIC_327039106,4.638047853061168,25.863543057889412
TIC_404378135,1.84769602034694,5.242505999155572
TIC_219258986,0.6614919091626247,18.856525024012928
TIC_328480578,7.733206942479793,6.0591236974602
TIC_48064387,4.539518411012487,11.52375522097799
TIC_143268184,12.02982537580084,8.647955647379552
TIC_258908663,10.415318280683119,4.599973178067592
TIC_29853348,0.7026048067379748,15.072072589991024
TIC_454715223,1.029229797329445,6.32289325350947
TIC_316295827,3.8083400394803655,4.464601165614483
TIC_279640409,0.9759804830095044,7.247020808268513
TIC_58172624,2.330796369366991,27.84984218279067
TIC_229945262,0.866427052057662,37.747034612802466
TIC_388966496,9.916077793050539,21.075130318332814
TIC_365637508,5.311850884097016,18.837922885649483
TIC_410981161,1.808364619746472,5.796918411695329
TIC_143995063,2.3526618606727387,25.265419946091896
TIC_73308877,0.6932211797126877,10.6820714976656
TIC_251845156,3.358780051619175,21.481239013644057
TIC_438789953,3.7952119318232254,19.407919796754896
TIC_382248311,1.4993599771773611,18.49465314413751
TIC_245271960,4.457288522505474,10.512907040434337
TIC_258101273,1.0837072623976955,11.984386006400962
TIC_367180237,3.6205184387597336,30.810872071163697
TIC_327873544,2.2911442306223484,5.509574805447424
TIC_436632331,9.781005085586163,7.287314019024048
TIC_54147487,7.676448169778294,14.293773272258308
TIC_363265095,1.2318667337477567,11.856600062152276
TIC_454757744,5.478433721139014,27.492462901707995
TIC_454544943,6.624313411115034,18.9434594623176
TIC_411357190,2.2678574809162706,26.107883829098785
TIC_144282456,0.599110645846112,11.012144052502004
TIC_360914079,8.909917132402379,6.059897202973504
TIC_165818534,7.06796001077907,6.296856137813139
TIC_442571495,0.7986933095327743,10.216132090128793
TIC_245936201,4.25051545309748,18.85355963158845
TIC_123027358,8.29712000823787,26.597227686714604
TIC_359766629,10.612816784645231,21.146974337433623
TIC_72499657,3.2915449771620304,22.64997556256233
TIC_287132854,2.784777360005412,17.857326926367055
TIC_47596872,0.6245293348109051,12.346767220752213
TIC_401299019,0.6156520848127764,12.801212312078416
TIC_43149283,5.629107146598654,18.633834809011674
TIC_459350219,5.556765882155741,6.493983852462801
TIC_436722903,6.1848558786139325,24.88809348833507
TIC_411128422,6.413734567859872,8.18653214430386
TIC_366011855,1.0659836153584983,9.780722658388168
TIC_112176566,5.493435020304032,11.229089809143108
TIC_120334442,10.037317757763905,5.451000262886474
TIC_462492721,2.266535596124851,27.881071303472208
TIC_364017175,0.5881408778014495,12.519958174206488
TIC_144126053,5.515270972261461,25.679292776688
TIC_303048907,0.6356615022960294,10.553017439601785
TIC_454323762,0.8448563461591811,22.14246340065821
TIC_407624075,1.6190399216836953,19.885513549619933
TIC_120933455,0.5640670887357474,5.9925578850504815
TIC_416836609,8.872679813602804,26.221357295515283
TIC_266011945,6.846295217273942,22.685880049618348
TIC_240454319,2.914101954463834,5.7046183771968435
TIC_462320070,0.6731503599281747,15.028463287591757
TIC_336741253,0.5901135033964785,16.94538403286212
