TIC_ID,clean_num_obs,no_flare_num_obs,raw_num_obs,no_flare_sigma,no_flare_diff_sigma,cdpp,top_ls_period,top_ls_power,fap_95,top_ls_period_sub_harmonic,top_ls_period_harmonic,second_ls_period,third_ls_period,fourth_ls_period,fifth_ls_period,second_ls_power,third_ls_power,fourth_ls_power,fifth_ls_power,ab,mass,mass_min,mass_max,radius,radius_min,radius_max,num_sectors
TIC_169530372,34247,34257,34491,0.007682123099929673,0.007849449834093263,1425.6832003205514 ppm,0.30362417229883426,0.3888912505787684,0.0,0.15181208614941713,0.6072483445976685,0.30350320581448087,0.3029961973807756,0.3031167599683617,0.3037452352482303,0.3873017096933702,0.3835981576791365,0.38281320257258333,0.3793718465457388,"(0.1606,0.4974)",0.383306,0.0203,0.0203,0.39278,0.0117574,0.0117574,2
TIC_288354068,16563,16568,16761,0.004976688285171695,0.006416598593906352,1189.6719753624163 ppm,1.8540571128231542,0.06198512746288862,2.8221913006505482e-179,0.9270285564115771,3.7081142256463084,1.8820128569249255,1.8269197315236443,1.9108245487212445,1.8005652968743566,0.05638032832849234,0.0535750304149552,0.04049293997931173,0.035031858014992014,"(0.171,0.4514)",0.55454,0.0203259,0.0203259,0.56043,0.0167107,0.0167107,1
TIC_113951967,43032,43049,43394,0.003860395681136621,0.004958916787640314,890.518482000335 ppm,3.2637771208794346,0.04041878020175083,0.0,1.6318885604397173,6.527554241758869,3.2917720268024837,3.439273102043554,3.4703739121459667,3.408724779373297,0.04033246090555507,0.03690062517836524,0.03415012507805081,0.030151521610096592,"(0.1618,0.47)",0.525681,0.0202452,0.0202452,0.528687,0.0156422,0.0156422,1
TIC_139725285,34403,34417,34529,0.005486268562011982,0.00520472209817755,887.8831324826746 ppm,0.5995273093165054,0.5040097982912723,0.0,0.2997636546582527,1.1990546186330109,0.5990559055892579,0.6015153334452312,0.5999994555336551,0.6010407994355451,0.5011029790415856,0.49251343689749527,0.491568081359413,0.4868825375987786,"(0.1606,0.4974)",0.351902,0.0202184,0.0202184,0.365335,0.0108674,0.0108674,2
TIC_220617943,49000,49005,49056,0.009140605192428023,0.004877916707054485,985.4187456368657 ppm,0.29212076332886244,0.8070444843251111,0.0,0.14606038166443122,0.5842415266577249,0.2920127076859154,0.29177526643034696,0.29222889897068516,0.2918831463879551,0.7981825582789916,0.7752198139291957,0.7621527523681353,0.7533433289487991,"(0.1693,0.5023)",0.293344,0.0201726,0.0201726,0.314602,0.00937608,0.00937608,2
TIC_369743686,30044,30062,30193,0.02031932759097966,0.023738279677706337,3935.441813472519 ppm,2.0562790409031955,0.26631426846640543,0.0,1.0281395204515977,4.112558081806391,2.061863511702782,2.050724739002053,2.0674783978694995,2.033150884715315,0.26604113044108624,0.2588525955138333,0.2581682094612508,0.25010794135088826,"(0.4573,0.3914)",nan,nan,nan,nan,nan,nan,2
TIC_160329609,48487,48992,49616,0.0056581209572344965,0.0013949227494025446,451.12259889163016 ppm,1.013994716616753,0.7869255609224081,0.0,0.5069973583083764,2.027989433233506,1.0126423990436408,1.011024371648957,1.0153506508827448,1.0123723682591221,0.7767894976254659,0.7652764774948743,0.7533648494254499,0.7460122691887504,"(0.1693,0.5023)",0.265804,0.0201739,0.0201739,0.29049,0.00871329,0.00871329,2
TIC_17417151,31199,31249,31409,0.006323106117022956,0.005982021972908144,1033.331998215268 ppm,1.6455984609216912,0.3799892456874361,0.0,0.8227992304608456,3.2911969218433823,1.634895981796429,1.6564419861221142,1.624331814564443,1.6674293641242055,0.3659736467628772,0.29652629502949235,0.26478115125011603,0.16434704510835013,"(0.171,0.4514)",0.601667,0.0202557,0.0202557,0.616905,0.0182843,0.0182843,1
TIC_344552743,30699,30702,30753,0.00878860696774115,0.006832808900685562,1914.921969530108 ppm,0.34306573758191894,0.4580268877917574,0.0,0.17153286879095947,0.6861314751638379,0.343357582253201,0.342425422388657,0.3427743886094827,0.3427161781877391,0.4452370867100526,0.43462752291520174,0.42448549684301123,0.41593588707688733,"(0.1606,0.4974)",0.427409,0.0204016,0.0204016,0.432301,0.0130252,0.0130252,2
TIC_245339150,45962,46030,46149,0.01347074658791236,0.011552269807971444,1958.7614792988827 ppm,1.7484620666303337,0.5411833250753543,0.0,0.8742310333151668,3.4969241332606673,1.7444445877240276,1.7396479159927134,1.7436433063765873,1.7524980928652596,0.5361613184679526,0.5349276314627176,0.5262048080325181,0.5189586201620867,"(0.1618,0.47)",0.526383,0.020377,0.020377,0.529437,0.0158583,0.0158583,2
TIC_427346731,21274,21448,31696,0.007806666464211501,0.0015890719668473802,391.19815729009565 ppm,7.1395863543596185,0.4439183187749102,2.6322119138009667e-233,3.5697931771798093,14.279172708719237,7.0702046649391965,7.210343258906511,7.002158483957041,7.446498651972699,0.44220768942637356,0.4334544168707988,0.42834200234809805,0.41896782467349064,"(0.1819,0.4364)",0.595143,0.020402,0.020402,0.608717,0.0182943,0.0182943,2
TIC_399020708,11590,11590,11700,0.01277404879063157,0.015452722882106187,2670.7940094654286 ppm,0.4429401436855668,0.1584035595067835,5.260089748113643e-124,0.2214700718427834,0.8858802873711336,0.44468733400634286,0.44120662916202724,0.44644836259898485,0.5485479832162684,0.15778220684794084,0.10943496084530269,0.10736545531941843,0.07453277454619964,"(0.1693,0.5023)",0.465393,0.0204907,0.0204907,0.467841,0.014181,0.014181,1
TIC_431124765,13571,13585,13739,0.002028249211531452,0.002349828630087323,412.69256890623103 ppm,7.321771109993879,0.1782926925930719,3.7738781343192568e-146,3.6608855549969395,14.643542219987758,6.88145928117615,7.82228168694796,15.0,13.261595999136526,0.15405554306533562,0.15360026230433105,0.12457906935712686,0.12209103039363702,"(0.1959,0.4178)",0.629828,0.0202337,0.0202337,0.653613,0.019332,0.019332,1
TIC_29853348,28556,28588,28624,0.03776022232587377,0.0025793158114283156,877.7477101800985 ppm,0.703071495892822,0.8940348078394622,1.380581421185e-312,0.351535747946411,1.406142991785644,0.7024178203504435,0.7037263891996528,0.7017653591790497,0.7043825036770588,0.8856853010715008,0.8804940404128124,0.8560198481867519,0.8457500643314416,"(0.171,0.4514)",0.564031,0.0206519,0.0206519,0.571317,0.0175568,0.0175568,2
TIC_55000645,47038,47052,47346,0.004379027294716401,0.005511761319142021,937.9960346725981 ppm,15.0,0.030015348638450647,0.0,7.5,30.0,6.67075565581904,11.644667495766994,6.711710584335049,6.630297510733681,0.026573997822405906,0.025119160797335956,0.02464643533353917,0.02330759596164384,"(0.171,0.4514)",0.508155,0.0201793,0.0201793,0.510313,0.0150053,0.0150053,2
TIC_382248311,17139,17145,17220,0.005198265887096328,0.006999990682261243,1157.210657195105 ppm,1.0694679222926118,0.07056841224879161,1.1132197812678697e-185,0.5347339611463059,2.1389358445852236,1.0605142689336742,1.07857404980717,1.0517092919556288,1.087836579709517,0.06575004293812885,0.056736323416203015,0.04514826474837913,0.032823638904302,"(0.1693,0.5023)",0.527138,0.0202977,0.0202977,0.530243,0.0157657,0.0157657,1
TIC_459350219,17837,17955,18200,0.0664100939724112,0.08161152815435356,18688.162635419812 ppm,1.3341890213782057,0.05671701740680949,1.1363240780092912e-194,0.6670945106891029,2.6683780427564114,1.3478328951380016,1.3208186084594993,0.3470371761685923,0.3479533572302135,0.05255567525257285,0.0494118172137948,0.0491525992981376,0.045229083355248625,"(0.1998,0.5387)",0.272313,0.0210235,0.0210235,0.296222,0.0102819,0.0102819,1
TIC_327039106,25972,25979,26045,0.008446345393439527,0.01097679897758288,1799.5510512416683 ppm,15.0,0.0451964883607717,8.796399628507557e-284,7.5,30.0,14.1750203605821,1.3769146400333825,13.43605554342139,1.384310159826317,0.04246534116720985,0.03551238793715832,0.03348085676005319,0.03312772659525928,"(0.1693,0.5023)",0.363262,0.0206284,0.0206284,0.375218,0.0117046,0.0117046,1
TIC_349005337,31232,31242,31377,0.029532058211560897,0.006720458971245885,1621.4657037937604 ppm,0.6516511039461633,0.07879066450001966,0.0,0.32582555197308166,1.3033022078923266,0.32614626762602883,0.4343434947793499,0.4350952679965129,0.65334476585219,0.07530312741367254,0.07467329109889172,0.07266482995418158,0.07260249772541195,"(0.171,0.4514)",0.536385,0.0203368,0.0203368,0.540233,0.016122,0.016122,1
TIC_77954300,48006,48166,49316,0.02538356715396078,0.018869802128638705,3613.955420553457 ppm,2.707949211697497,0.22573052993482642,0.0,1.3539746058487485,5.415898423394994,2.6983602031222116,2.677501581354604,2.7176066151482137,2.686942655384249,0.2216852735859962,0.21357750429694541,0.2129617136663958,0.20677581534522685,"(0.1533,0.4776)",0.420205,0.0204562,0.0204562,0.425738,0.0129069,0.0129069,2
TIC_321805583,30119,30127,30195,0.03802274614155299,0.05213263919996173,8704.099661208336 ppm,1.666338424648562,0.021095550269045967,0.0,0.833169212324281,3.332676849297124,1.6626890857884904,1.6818422077347386,1.6781247210696841,1.6700038181862147,0.020947916448069776,0.020623321251433943,0.02051163489928082,0.020501176469766787,"(0.1606,0.4974)",0.434985,0.0211721,0.0211721,0.439258,0.0142194,0.0142194,2
TIC_58583881,12985,13002,13303,0.009092620133378238,0.006371672962402726,1109.734013147622 ppm,5.673103819858761,0.3018642121189819,1.1207522979619225e-139,2.8365519099293803,11.346207639717521,5.41414402877802,8.528567714608547,5.958080207167508,5.1777936288956194,0.2958267029083519,0.2586347967890048,0.23369558136373406,0.23074607332310634,"(0.171,0.4514)",0.624982,0.0203277,0.0203277,0.647144,0.0193162,0.0193162,1
TIC_429152610,15882,16346,31507,0.01879974892427255,0.0018629801744088348,435.4190930406465 ppm,4.604919103202455,0.8757590583193675,1.3447620008383006e-176,2.3024595516012276,9.20983820640491,4.632935238510155,4.57723976773437,4.724923191025511,4.754423229592197,0.86151583663303,0.857083615151648,0.851416144796675,0.8396231339723291,"(0.2536,0.3933)",0.46,0.0901382,0.0901382,0.951277,0.125588,0.125588,2
TIC_454196756,34038,34048,34244,0.00653206651872329,0.006811813240800277,1267.73867254323 ppm,0.571153394560008,0.3430849349567786,0.0,0.285576697280004,1.142306789120016,0.5715818685367103,0.5707255624945967,0.5720109858704561,0.5697865843814747,0.34303048650957574,0.33319898870678494,0.33307650045089654,0.3307251670573472,"(0.1606,0.4974)",0.430306,0.0202854,0.0202854,0.434954,0.0129493,0.0129493,2
TIC_165941376,28535,28541,28812,0.005805797237749098,0.002542899382590851,518.8137967363958 ppm,6.618739019485838,0.39775530146858457,4.57684697959e-312,3.309369509742919,13.237478038971677,6.561276355431349,6.677217074791347,6.871492892074926,6.809578233159703,0.3954991078118227,0.3919574684950155,0.39189471180791235,0.38915755454054274,"(0.1819,0.4364)",0.560961,0.0202647,0.0202647,0.56777,0.0168336,0.0168336,2
TIC_336741253,47982,48078,48524,0.013606762866494366,0.008477528085304805,1724.9657649529806 ppm,1.1801067871353508,0.575583407471347,0.0,0.5900533935676754,2.3602135742707016,1.1870065997331543,1.1732867252004018,1.178964609427392,1.1858510334193397,0.502002984563384,0.4900462102616327,0.48489700126170854,0.45655944077476784,"(0.1606,0.4974)",0.425071,0.0202468,0.0202468,0.430166,0.0127598,0.0127598,2
TIC_143995063,29306,29309,29373,0.00604229995983145,0.008269483064244024,1389.2615816986447 ppm,6.492527820032478,0.007768745271740733,0.0,3.246263910016239,12.985055640064957,6.6643358560734,6.329355647049467,6.845483968009794,3.079144270373756,0.007706759322845383,0.006403287200523143,0.006074819517288421,0.006008045390792042,"(0.171,0.4514)",0.529671,0.0202917,0.0202917,0.53296,0.0158378,0.0158378,1
TIC_408589330,26524,26648,26988,0.007786659859125207,0.003651570912750244,732.5792389105198 ppm,2.151003115378495,0.6685077189475296,3.1839341368708857e-291,1.0755015576892475,4.30200623075699,2.1329134793053846,2.169402219244211,2.1151255683964365,2.188118800729995,0.6423173555255258,0.5233755838538838,0.46048963774782886,0.29987467445928073,"(0.1819,0.4364)",0.584537,0.0202362,0.0202362,0.595664,0.017618,0.017618,1
TIC_345135733,20983,21496,31051,0.15478396507836786,0.00990438618315951,2371.521962716149 ppm,4.95746187976883,0.7120965673258285,8.866913358461248e-234,2.478730939884415,9.91492375953766,4.990023609672003,4.925322349264014,5.023015913281048,5.097157309034145,0.7094888578479859,0.6974474039042179,0.6902935583515977,0.6686561308156588,"(0.1819,0.4364)",0.635589,0.0203777,0.0203777,0.661382,0.0198333,0.0198333,2
TIC_345324572,30264,30340,30748,0.02663877933756497,0.03273857410686753,5254.875691514647 ppm,1.9833863468632649,0.06082994604506212,0.0,0.9916931734316324,3.9667726937265297,1.96192614963155,2.0016317722520944,2.005321213660456,1.9797771040505543,0.05785968058743605,0.057005276807742145,0.05515400966090558,0.05373639947981006,"(0.1606,0.4974)",0.432844,0.0203124,0.0203124,0.437286,0.0130524,0.0130524,2
TIC_311092148,16132,16132,16215,0.012573741283972992,0.0030586532146798275,6203.322858765684 ppm,0.3272989401657978,0.49234507741524147,2.027067966869844e-174,0.1636494700828989,0.6545978803315956,0.3281436337522424,0.3264585841633687,0.32899269859292835,0.10918893886648551,0.477681584008791,0.3737465077301414,0.3418128466925405,0.22448569205377522,"(0.1533,0.4776)",0.393625,0.0204299,0.0204299,0.401902,0.0121896,0.0121896,1
TIC_64703341,44437,44440,44555,0.018076931628283065,0.01948752786014742,3406.662294458589 ppm,0.2866377898420568,0.3591713884600231,0.0,0.1433188949210284,0.5732755796841136,0.2864011552693037,0.28674548032663116,0.2862937232112804,0.28653018021585624,0.35284816244460826,0.3518782227941914,0.34386140247485936,0.34098462669232105,"(0.1693,0.5023)",0.3181,0.0201714,0.0201714,0.336065,0.00997407,0.00997407,2
TIC_364017175,14189,14190,14227,0.009252769544930262,0.0119524011012003,2266.692504149688 ppm,0.14696839467263326,0.13150413444264192,7.393066345871396e-153,0.07348419733631663,0.2939367893452665,0.14714586622778342,0.14679135069607802,0.14732376691236776,0.1466147327547424,0.130754185595495,0.09656771807673539,0.09429967718798529,0.04780982878564629,"(0.2423,0.5479)",0.324264,0.0202134,0.0202134,0.341398,0.0101866,0.0101866,1
TIC_337147104,25843,25850,26048,0.006893875677806111,0.008202548778525758,1415.6365929988767 ppm,15.0,0.09889767855448509,2.3854018462214072e-282,7.5,30.0,11.618921761344293,5.833427664049033,11.11772320160631,5.968516145495896,0.08355036505333707,0.08056146970051044,0.07946412744319778,0.07221454549500801,"(0.171,0.4514)",0.65785,0.020292,0.020292,0.692084,0.0205695,0.0205695,1
TIC_388835414,33026,33046,33198,0.005332852517351417,0.006834580036048249,1170.0869438807651 ppm,0.6754588372831062,0.11775087105789576,0.0,0.3377294186415531,1.3509176745662124,0.6737152668996095,0.6772114557788909,0.6719806747407847,0.6789731930018182,0.11547082139477594,0.08972972559342046,0.08425710176084936,0.04845078489526629,"(0.1819,0.4364)",0.581241,0.0202834,0.0202834,0.591672,0.0175784,0.0175784,1
TIC_61530691,11621,11624,11700,0.008892213034608649,0.011605153725705008,1973.4229670562538 ppm,0.4018928761958837,0.09057146140301273,2.21030341717276e-124,0.20094643809794185,0.8037857523917674,0.403330694188578,0.400465273032248,0.4047788370381458,0.4121783877488312,0.0838186093346119,0.06785595414511476,0.0510029304413149,0.036231982992987403,"(0.1621,0.4852)",0.532445,0.0205241,0.0205241,0.535953,0.0162716,0.0162716,1
TIC_404144841,45783,45797,45903,0.016976977694267918,0.012944639757105546,5249.805682475424 ppm,0.22387446777661618,0.16442590089368378,0.0,0.11193723388830809,0.44774893555323236,0.22372932666912196,0.223940503278985,0.223663415633082,0.2238084712078213,0.16365127344379268,0.16078707447782029,0.16068651750349872,0.1552326158768678,"(0.1606,0.4974)",0.407703,0.0203507,0.0203507,0.414458,0.0124442,0.0124442,2
TIC_219290316,33726,33729,33782,0.027458391843705975,0.010904240333242254,2197.610791023327 ppm,0.5155390584879188,0.8831240169737533,0.0,0.2577695292439594,1.0310781169758376,0.5161983931849345,0.517654882665457,0.5169918243920169,0.5148814059646203,0.8740146470950385,0.8366240331337593,0.828180629630207,0.804269330728309,"(0.1693,0.5023)",0.390153,0.0204091,0.0204091,0.398825,0.0120746,0.0120746,2
TIC_136885277,12520,12525,12637,0.006015256651213324,0.007774572021036124,1354.3170398540926 ppm,6.86721539388644,0.03948857211220634,2.0871569148554972e-134,3.43360769694322,13.73443078777288,7.366464288619524,13.065787426964748,11.573423361682945,6.431342687194316,0.036584166155212115,0.030827798909634326,0.03059685686586909,0.029907283991138258,"(0.1529,0.4604)",0.468777,0.0204633,0.0204633,0.471096,0.0142406,0.0142406,1
TIC_73308877,26396,26400,26520,0.022493689111724776,0.02914351720978776,4887.182859659592 ppm,0.34640850225457753,0.0345352836869538,1.8494767736892765e-288,0.17320425112728877,0.6928170045091551,0.34595179628154865,0.3468664156563176,0.3454962929678862,0.347325541281365,0.032026961585962736,0.02725833047584087,0.02139296880106083,0.014874011842361305,"(0.1998,0.5387)",0.40747,0.0214338,0.0214338,0.414249,0.0138246,0.0138246,1
TIC_64360693,34116,34123,34241,0.05264905102820233,0.016340687601181597,3704.2759144623915 ppm,1.165812041239552,0.05518640935044915,0.0,0.582906020619776,2.331624082479104,0.5834831048822716,0.7777208220575722,0.46687892710310513,1.171029510596993,0.05316364498081592,0.05301087647081356,0.050702770865464125,0.04971605477718936,"(0.1533,0.4776)",0.463678,0.0203336,0.0203336,0.466198,0.013923,0.013923,1
TIC_411874804,45840,45851,45951,0.01682282072490645,0.01178635982814976,2164.9912674055536 ppm,0.5497455684440091,0.7183349891667602,0.0,0.27487278422200456,1.0994911368880183,0.5501439308299818,0.5493477825535847,0.55054287096565,0.5488711986987211,0.7067329988061068,0.6874161394686806,0.6543449452708271,0.6463867452303417,"(0.1618,0.47)",0.548406,0.0203378,0.0203378,0.553516,0.0165218,0.0165218,2
TIC_367843143,16463,16565,16693,0.009350067025908772,0.004832791996121594,1008.9153425837351 ppm,1.044114893752118,0.7745038715279692,3.050744448732701e-179,0.522057446876059,2.088229787504236,1.0529405498102933,1.0354359596453981,1.0619166801553082,1.0269001188875098,0.7054973170143023,0.6416426734248191,0.47371491034451346,0.3936471517280643,"(0.1533,0.4776)",0.4783,0.020311,0.020311,0.480347,0.0143079,0.0143079,1
TIC_72564426,30198,30330,30627,0.006919372500457532,0.002456454424205869,457.8232013723202 ppm,1.824733945684345,0.6970028992707722,0.0,0.9123669728421725,3.64946789136869,1.820370070140057,1.8291187940753373,1.816027017330939,1.8335247668709178,0.6899235612720513,0.6831832247786002,0.6625975297176099,0.6493207349644093,"(0.2536,0.3933)",0.46,0.0924979,0.0924979,1.13233,0.149788,0.149788,2
TIC_118053599,33916,34102,36462,0.010863741968251558,0.0032409421109867425,686.8658845560844 ppm,7.071890305578583,0.3799229763402733,0.0,3.5359451527892913,14.143780611157165,7.14101700416065,6.859408193360652,6.795601711682102,7.0040891008157375,0.3777605902567819,0.37293361175974604,0.3728504604794384,0.3663298025207628,"(0.1819,0.4364)",0.614803,0.0202325,0.0202325,0.633757,0.0187431,0.0187431,2
TIC_454715223,42273,42283,42407,0.022604830387982958,0.030280181024131877,4985.465838336744 ppm,1.489430639366163,0.05942516000609124,0.0,0.7447153196830815,2.978861278732326,1.492470610374783,1.4961349961283732,1.499202424484998,1.4864030272453348,0.05926498749991353,0.058627294295164355,0.05807974293575533,0.05558528473885841,"(0.1606,0.4974)",0.375996,0.0204171,0.0204171,0.386354,0.0117321,0.0117321,2
TIC_209291266,30062,30131,30188,0.027837349418688942,0.006070880162105439,1233.9587230262402 ppm,1.0710946511504775,0.7125334544514377,0.0,0.5355473255752388,2.142189302300955,1.0726078947281235,1.0695856713491296,1.0662808357472031,1.067780498441927,0.707987133237859,0.7046357026245156,0.7028493148970814,0.6971381827031856,"(0.1819,0.4364)",0.656745,0.0203322,0.0203322,0.690537,0.0206023,0.0206023,2
TIC_440686535,28581,28584,28671,0.01967138421934397,0.0266667428145737,5025.521031510282 ppm,0.46246384154483183,0.024813734493402583,9.632175279e-313,0.23123192077241592,0.9249276830896637,0.4633062845547323,0.46162445665049995,0.46415180242306503,0.4607881132502074,0.023034800077170323,0.020277933869143304,0.015984385974456276,0.012169245360262357,"(0.1693,0.5023)",0.357357,0.0204833,0.0204833,0.370076,0.0113664,0.0113664,1
TIC_58172624,31316,31346,31653,0.006424405348542569,0.008625864301143713,1525.5435783947 ppm,2.116721098984259,0.02080204839583203,0.0,1.0583605494921295,4.233442197968518,2.1346961881086637,2.0990461985904307,2.152979179025389,2.081664029352417,0.019303641313521722,0.016587850498804006,0.01333303013616384,0.009205204923467691,"(0.1618,0.47)",0.544912,0.0203965,0.0203965,0.549619,0.0164945,0.0164945,1
TIC_363265095,13000,13094,13205,0.012646838717185992,0.003889756968882844,890.6704144431587 ppm,1.2344051516808638,0.8681648486740808,1.080596188634843e-140,0.6172025758404319,2.4688103033617277,1.221665041077959,1.2474137825435179,1.2091852215944336,1.2606995133880967,0.7899569662278504,0.6702549267189167,0.49180534027193423,0.3398764451824794,"(0.171,0.4514)",0.505771,0.0203468,0.0203468,0.507862,0.0151709,0.0151709,1
TIC_335836484,44383,44421,44542,0.009852115692947215,0.010262196354529032,1738.733163579368 ppm,1.8223274307652524,0.23723413677348953,0.0,0.9111637153826262,3.6446548615305048,1.8179637638758008,1.826712096317809,1.8170935370692587,1.8136209451623178,0.23316042759544514,0.22848751557341862,0.21803738597538838,0.21739540166968302,"(0.171,0.4514)",0.599747,0.0203128,0.0203128,0.614482,0.0183126,0.0183126,2
TIC_57830249,29831,30091,30558,0.13496036507583956,0.005703237227442264,5410.975783226556 ppm,4.165448477946767,0.0864764831090303,0.0,2.0827242389733835,8.330896955893534,4.189199444570711,4.1419653086432335,4.213222815644295,4.1373004123394175,0.0864689076409766,0.0851824327586599,0.08502613390654191,0.08426225637872554,"(0.1621,0.4852)",0.492011,0.0204143,0.0204143,0.493916,0.0148504,0.0148504,2
TIC_385504478,31103,31147,31334,0.005552826145520006,0.004363074608147925,775.38474901852 ppm,1.6564483353932835,0.6285775422638205,0.0,0.8282241676966418,3.312896670786567,1.645604773754706,1.6674357502480228,1.6349022585990138,1.6785699000190195,0.6271670020753604,0.47145836663748564,0.4632272864595552,0.24800014661818284,"(0.1819,0.4364)",0.63684,0.0203604,0.0203604,0.663079,0.0198508,0.0198508,1
TIC_251845153,17827,18001,33199,0.031809272819412794,0.006540092201308644,959.4094831718847 ppm,5.00285878472963,0.4193977597945756,4.673716688881691e-195,2.501429392364815,10.00571756945926,4.969997825666947,5.036157180573873,4.937565739808276,4.899201619787624,0.4175593966218013,0.4095519167837831,0.40505853135338316,0.39466464205070145,"(0.171,0.4514)",0.552153,0.0206536,0.0206536,0.557728,0.0171365,0.0171365,2
TIC_280945693,46732,46745,46843,0.018170483377229714,0.006117679514661157,2501.679784690812 ppm,0.6357375124158803,0.8279888424307374,0.0,0.31786875620794014,1.2714750248317606,0.6362703067320138,0.6369108399120037,0.6374456035378621,0.635205609646232,0.8222753479688094,0.7903884024493276,0.7899466957579435,0.7843969079708538,"(0.4573,0.3914)",nan,nan,nan,nan,nan,nan,2
TIC_122288890,29710,29719,29851,0.00931480637940409,0.012708299754919872,2173.6272970463156 ppm,1.719943825640036,0.040685805078246436,0.0,0.859971912820018,3.439887651280072,1.7238491161720875,1.7160561895779491,1.7277721817060727,1.7121860885411673,0.04011661120179856,0.040101017166705374,0.03843215984192147,0.03840168790978023,"(0.1533,0.4776)",0.445907,0.0204908,0.0204908,0.449396,0.0136392,0.0136392,2
TIC_56459273,30966,30993,31272,0.005013460204983776,0.004535082053398046,789.8950142835971 ppm,2.897447784590002,0.4096202276190113,0.0,1.448723892295001,5.794895569180004,2.931233890509498,2.8644316572572124,2.9658172281422965,2.832159483576007,0.36396621623650305,0.35132891499096935,0.24720631357358816,0.2188316316875524,"(0.171,0.4514)",0.533965,0.0203227,0.0203227,0.5376,0.0160222,0.0160222,1
TIC_73182755,30542,30552,30652,0.015131816833353486,0.017623827232469504,2954.1287279315097 ppm,0.882888228883113,0.20747438976790095,0.0,0.4414441144415565,1.765776457766226,0.8818653555127368,0.8839134778653678,0.8808448495069726,0.8849411107451204,0.20540968024304437,0.20394284886662287,0.19795910840270456,0.19497651710503985,"(0.1693,0.5023)",0.382308,0.0204609,0.0204609,0.391901,0.0119471,0.0119471,2
TIC_266011945,26384,26435,26697,0.004331444043174978,0.003627005184265066,689.7528803968122 ppm,1.0258993110103902,0.40196537121735176,7.419191739236556e-289,0.5129496555051951,2.0517986220207804,1.0217607060866487,1.0176553582895622,1.0300715788246984,1.0342779219213045,0.40195266880926694,0.29523927883350004,0.2950014445792879,0.14898573112039853,"(0.1618,0.47)",0.600494,0.0204158,0.0204158,0.615424,0.0185216,0.0185216,1
TIC_454120432,34031,34047,34330,0.011456479156442479,0.013439516802631194,2360.347935297993 ppm,6.328627090900543,0.14820705497033315,0.0,3.1643135454502715,12.657254181801086,6.381632372578134,6.27649507048075,6.115296007612749,6.164774049719076,0.1464411477816737,0.14530546689852628,0.1432188663709596,0.14286272420575344,"(0.1606,0.4974)",0.454076,0.0206711,0.0206711,0.457069,0.0141007,0.0141007,2
TIC_142264088,14900,14932,14958,0.010316315555096255,0.006836318433068079,1218.1296319499904 ppm,1.1794551360163674,0.7099508719944737,4.265949473334061e-161,0.5897275680081837,2.358910272032735,1.1681259173166783,1.1910062626736069,1.1570122728237495,1.2027858816144283,0.6845090655667248,0.5314725762409042,0.46976040625568843,0.26643359609982614,"(0.1606,0.4974)",0.466078,0.0203185,0.0203185,0.468499,0.0139702,0.0139702,1
TIC_422692632,26941,27130,42552,0.03921556612479857,0.005626165747171477,1156.5835195388195 ppm,5.969210612652489,0.7746251861864332,2.1500475045525908e-296,2.9846053063262445,11.938421225304978,5.936480997517829,6.0023031250832855,5.904108342854684,6.11070940664924,0.7676549789298429,0.764483164990525,0.7442247601256887,0.743804623971126,"(0.1819,0.4364)",0.62758,0.0201448,0.0201448,0.650604,0.0190763,0.0190763,2
TIC_335370623,25942,25955,26049,0.019209995780299943,0.024049627280211462,4033.163886445693 ppm,1.4882238640548795,0.19498517673243748,1.6243900612308722e-283,0.7441119320274397,2.976447728109759,1.4968671692240252,1.4796798032623324,1.505611458045326,1.4712332872843354,0.18971583650113696,0.14591852671674965,0.1331734229042121,0.07300932168599225,"(0.1693,0.5023)",0.461654,0.0204087,0.0204087,0.464263,0.0139666,0.0139666,1
TIC_58833495,11733,11741,11848,0.030465890857131406,0.02952678783936492,4852.866190756861 ppm,9.820506867926026,0.17425879261380078,1.110201710614558e-125,4.910253433963013,19.641013735852052,10.748357608132663,9.040119579966616,1.0287385812298444,11.869830362670532,0.1614850924345926,0.15822957122382525,0.13400370848893792,0.13390591622377793,"(0.1533,0.4776)",0.430557,0.020618,0.020618,0.435185,0.0133908,0.0133908,1
TIC_120334442,16274,16376,17221,0.052470397888311086,0.009572979842704216,1948.254516004283 ppm,5.312713865640219,0.8508994228159514,3.7592926755405904e-177,2.6563569328201093,10.625427731280437,5.551741921357138,5.0934187337472485,5.8132918333971535,4.8915098190109765,0.8362064043371417,0.6572536659720946,0.6123042835491302,0.3742877046169127,"(0.1606,0.4974)",0.394362,0.0203041,0.0203041,0.402555,0.0120417,0.0120417,1
TIC_258382306,30287,30292,30370,0.012891832901045066,0.008402134887514326,1573.7732573118449 ppm,0.4214639547226652,0.4120433792668924,0.0,0.2107319773613326,0.8429279094453304,0.42123073428124264,0.4216974335588407,0.4209977718058559,0.421931171219437,0.4091022800284702,0.4089448495687587,0.4002351668791925,0.40001504054804204,"(0.1618,0.47)",0.602113,0.0204964,0.0204964,0.617469,0.0187254,0.0187254,2
