TIC_ID,SDE,period,T0,duration,depth,rp_rs,snr
TIC_ID,SDE,period,T0,duration,depth,rp_rs,snr
TIC_ID,SDE,period,T0,duration,depth,rp_rs,snr
TIC_ID,SDE,period,T0,duration,depth,rp_rs,snr
TIC_ID,SDE,period,T0,duration,depth,rp_rs,snr
TIC_ID,SDE,period,T0,duration,depth,rp_rs,snr
TIC_ID,SDE,period,T0,duration,depth,rp_rs,snr,ls_top_period_test,Even-Odd Flag,lc_sigma,transit_sigma
TIC_243400994,16.29635869231797,0.611105926985363,1683.4142008636527,0.006089966649503738,0.9907084030578563,0.08957629931704697,19.350686957405014,False,False,0.009413123367863197,0.0064656080991304845
TIC_144126053,13.915829664744152,13.709973931767319,1424.2591864240335,0.008966246778566044,0.9915065516639417,0.08585063395856092,7.107822170587714,False,False,0.005885850517051445,0.008786780942190153
TIC_72987984,7.450670307004075,0.9332195060080523,1571.9098181384713,0.09512937646059771,0.9944955329419134,0.06814440660332655,7.696355630665158,True,False,0.02391321185964678,0.02414699043706566
TIC_312185848,47.765739749100106,1.3557926322558,2527.088395481807,0.047890438735194676,0.7395206481728067,0.47585155305344873,1915.1155955608074,False,False,0.004337729206853053,0.10609997200880447
TIC_281757097,14.866264899648158,1.0503696314580935,1602.140227266838,0.010930438279293821,0.9880086097518829,0.10176131340183106,10.01388135761809,True,False,0.025926930472531008,0.026113047089224545
TIC_113951967,6.611810149216339,10.726290350510293,2452.7117936647037,0.05794079157017976,0.9984592567796089,0.0365643850001707,5.9283034873830225,False,False,0.0035580291474216924,0.0036449645128043278
TIC_437230158,5.392657834650564,0.9579285801736461,1545.2161348838954,0.006441940954463548,0.9972850952919342,0.04831574084323214,6.113532442683808,False,False,0.0049564915235837635,0.003814344814616648
TIC_369743686,8.529454860295377,2.0104332497265602,1601.8822561436855,0.0060974049403183005,0.9965095712058604,0.05225589721057238,1.9332628738475406,False,False,0.016849198400792416,0.018305983973841297
TIC_429152610,8.57331528739692,6.997626664249823,1547.5201002831507,0.008398200553547246,0.9977969339233116,0.04327149842962945,5.959795464847883,False,True,0.0018635769706079788,0.0015176827480124612
TIC_14087575,8.488116653722546,1.209109269852519,1438.1979772756179,0.009082656795323359,0.9975071859030903,0.04655108263449533,3.9963377131647846,False,False,0.0077523646886835575,0.007330848383545241
TIC_54147487,5.350037567126372,3.5875298789426564,2285.641510708535,0.12321742934744537,0.9992657779183916,0.024980544113243693,11.149112505868787,False,False,0.0013343292138550493,0.0013611069586235735
TIC_382248311,6.317534271186781,2.1383614740544465,1658.0811256919621,0.21724620027144492,0.9990991478059977,0.02783159641509715,7.287808665043868,False,False,0.004979392218037625,0.004993244689875842
TIC_152479307,13.851436880219524,3.215023524998346,1572.1788652329992,0.030570879832961556,0.9974917518650442,0.04665376858565064,15.086786345640293,True,False,0.0032532208490834,0.003335165270278831
TIC_52583022,18.500109796522622,0.6772133087407778,2474.618154088669,0.027107900240782464,0.9616465052085384,0.1821527061124632,61.70325363404913,False,False,0.02610883697306085,0.020234632133347873
TIC_449941032,12.055668941894027,0.9091926281481987,1816.5298801795393,0.10005756966213865,0.9838341071960294,0.11843852434532769,37.06947026661243,False,False,0.016949353451132285,0.007941219268116377
TIC_20090694,4.502199266261005,1.7109291247445175,1519.699597670348,0.02350846293898631,0.9984997683391242,0.036081172757907364,5.240251843955698,False,False,0.004163618051446898,0.004279800208583354
TIC_185462761,10.55222679616089,2.1683459313487745,1601.6284591752603,0.014113160596199536,0.9985434066091584,0.03555254127990433,3.470652917008939,False,False,0.005786005932318882,0.005692652496908599
TIC_399020708,6.436975319619914,0.887211192958743,1601.6002299116865,0.07428798158832041,0.9914294608199127,0.0858450820606404,20.382619844186785,False,False,0.012571731793972222,0.012048664884535161
TIC_333734230,21.275884131739147,0.6871501786652466,1544.8889719315862,0.004685227635308848,0.9926009449537304,0.07976263211263095,9.468011769408509,False,False,0.013052049994037217,0.011325425640810675
TIC_268018088,5.346398832674329,9.869140078038887,2474.304518171703,0.09640912751744693,0.9907384157987114,0.08923885462890051,5.660651117187354,False,False,0.03004505448724197,0.03043831819645607
TIC_80033631,6.250884187731285,2.076454738468687,1470.3128307873246,0.2000125942225186,0.9995745173464616,0.019185542566631818,6.316571480378829,False,False,0.00217934893400973,0.0022049665886674204
TIC_443480340,11.215663271188035,10.463630350877533,1601.4605321548108,0.0067414116033837155,0.9972200230745751,0.047918833536013596,2.0168490772345393,False,True,0.0033706463362104064,0.0038245450158516316
TIC_338091463,6.466650016531846,1.046573104799425,1628.9826374802872,0.10358029115586047,0.9936342496557805,0.07099354079798936,11.753572089353094,True,False,0.01775236829778552,0.017903149138136416
