TIC_ID,GDR2_ID,GDR2_RA,GDR2_DEC,TLC,mas_parrallax,g_mag,bp-rp,probability,age_myr,age_err_lower,age_err_upper,Distance,absolute_mag,cadences,ecl_lat,ecl_lon,gal_lat,gal_lon,has_two_min
TIC_334225590,6.72875130359549E+018,280.1351,-40.1833,-1,18.13,14.2,3.2,0.52,30.8,8.8,5.9,55.15719801,10.4919890206484,1800,-17.0279653725616,278.078804542386,-15.182733599182,355.184806235506,FALSE
TIC_334225591,4.28256226651701E+018,284.9609,6.0933,-1,13.16,14.5,3.3,1,12.5,3,3.2,75.98784195,10.0962794462551,No TESS data found,28.6534569093847,287.00532637352,0.913993043862318,39.3112425530573,FALSE
TIC_334225592,5.22689170937064E+018,175.3421,-73.2661,22,10.4,16.5,3.6,0.26,47.9,10.5,4.6,96.15384615,11.5851666965808,No TESS data found,-62.6142055214371,231.395427064796,-11.0873723022984,297.865361920917,FALSE
TIC_334225593,4.87926502788579E+018,71.3783,-28.843,-1,11.5,14,2.7,0.14,26.9,17.6,9.2,86.95652174,9.30348920174635,600__1800,-50.6053830343691,63.846437131445,-38.8352383477047,229.395336651558,FALSE
TIC_334225594,5.33163665022805E+018,133.0947,-44.2987,-1,10.37,14.5,3,1,13.2,2.8,3.4,96.43201543,9.57889378192544,600__1800,-58.0660314858138,157.580736048926,0.131171676226513,264.736249860445,FALSE
TIC_334225595,4.11756257232741E+018,263.5184,-22.5035,-1,15.51,13.9,3,0.56,20.2,4.9,2.7,64.47453256,9.85305898905587,1800,0.801182698315136,264.009357466094,5.61186327998827,4.08541038323578,FALSE
TIC_334225596,7.00270954208436E+017,137.443,32.2786,-1,14.49,13.8,2.9,0.25,24.5,15.6,6.5,69.01311249,9.60534192739909,1800,15.2195316592353,130.192348733555,42.1140252226655,192.705752568197,FALSE
TIC_334225597,5.51629337464753E+018,123.7817,-47.2149,-1,13.3,13.8,2.8,0.12,30.2,27.3,17.4,75.18796992,9.41925820497441,600,-63.8857272660743,149.095003129185,-6.82132333063317,263.215529866833,FALSE
TIC_334225598,3.2914044172803E+018,74.1355,9.9132,18,10.42,14.9,3,0.84,20.3,5.1,4.3,95.96928983,9.98933859475542,600__1800,-12.6481454091256,73.9757666357526,-20.0495993540628,189.797009831048,FALSE
TIC_334225599,6.62732046688476E+017,127.9055,19.3938,-1,60.24,10.5,2.9,0.98,19.5,5.2,4.1,16.6002656,9.39942481651912,60__1800,0.493374677417694,125.413112602346,30.4514393392116,205.370135530555,FALSE
TIC_334225600,2.3952977677167E+018,352.8553,-16.2672,-1,32.74,11.8,2.8,0.2,25.1,17.5,5.9,30.54367746,9.37539337529188,120__600__1800,-12.0936097644419,346.935411786617,-68.519401276768,59.1921676912591,TRUE
TIC_334225601,6.01038531287102E+018,238.8001,-37.1366,22,11.1,14.1,2.9,0.98,14.4,2.6,4.5,90.09009009,9.32661489393546,120__1800,-16.4188699919449,244.495211544111,12.5975441507678,338.877327678827,TRUE
TIC_334225602,5.84684010507498E+018,209.0416,-70.3259,22,10.56,15,3,0.14,29.6,23.5,10.9,94.6969697,10.1183195909195,600__1800,-53.0262961216442,240.696012182427,-8.14067438048483,308.370699936628,FALSE
TIC_334225603,1.91564145509884E+018,344.855,36.555,-1,10.19,14.1,2.7,0.2,24.4,28.3,6.7,98.13542689,9.14087092001237,1800,39.0447959227756,3.27069031473087,-21.0771381795717,99.0897604390685,FALSE
TIC_334225604,5.25825294210552E+018,150.9937,-59.4007,22,10.19,14.3,2.9,1,12.5,2.6,3.8,98.13542689,9.34087092001237,120__600__1800,-62.6111833004744,194.591408143593,-3.15917647239194,283.040543447366,TRUE
TIC_334225605,6.0656180725917E+018,203.6101,-54.0386,22,11.2,13.4,2.8,1,12,5,3.2,89.28571429,8.64609011324668,600__1800,-40.4712360072303,224.978570257907,8.30163340697332,309.287629626511,FALSE
TIC_334225606,4.13773833581985E+018,260.3779,-15.1051,22,11.9,14.4,2.9,0.4,21.3,8.6,5.9,84.03361345,9.77773480684322,No TESS data found,8.0214485889106,260.616894449566,12.1068845912251,8.76696407215134,FALSE
TIC_334225607,6.05447878719498E+018,182.5382,-62.7349,22,10.3,13.9,3.1,1,6.4,2.6,2.4,97.08737864,8.96418612354323,1800,-53.8501198295498,219.116239129569,-0.241153273275931,298.223856126354,FALSE
TIC_334225608,5.92669842490177E+018,257.0876,-48.7283,22,10.18,15.4,3.1,0.16,33,14.8,8.6,98.23182711,10.4387388900476,No TESS data found,-25.7102039278894,260.58033123736,-5.01773772653898,339.537558942209,FALSE
TIC_334225609,5.85982011474628E+018,186.2998,-67.3625,22,10.06,15.2,3.2,0.99,18.2,3.3,4.2,99.40357853,10.2129899035739,120__600__1800,-56.0984957611261,226.689284356335,-4.61964963727357,300.403589125821,TRUE
TIC_334225610,4.79232946097574E+018,87.0415,-52.184,-1,16.25,14.4,3.2,0.22,36,23,9.5,61.53846154,10.4542668265202,120__600__1800,-75.5484634671052,82.7112559769231,-30.594678094861,259.671699642807,TRUE
TIC_334225611,3.01586027500884E+018,85.7329,-7.3108,-1,12.16,12.9,2.6,1,10.3,3.7,3.5,82.23684211,8.32466787455851,120__1800,-30.6771957791086,85.0735389633749,-18.5408656516566,211.727070209174,TRUE
TIC_334225612,2.93290370324223E+018,105.0291,-19.0236,-1,33.6,12.3,3.2,1,18.7,5.6,4.9,29.76190476,9.9316963870882,120__1800,-41.471640160676,109.093567127134,-6.70621030469234,230.902537442151,TRUE
TIC_334225613,6.21539107693232E+018,219.305,-34.1559,22,10.07,13.6,2.7,1,11.3,4.4,3,99.30486594,8.61514735273378,No TESS data found,-17.8549152483229,227.718949858705,23.7908926401747,326.682428163886,FALSE
TIC_334225614,5.84688515069342E+018,207.8627,-70.093,-1,19.63,14.8,3.6,0.92,32.1,9.5,6,50.94243505,11.2646014979316,No TESS data found,-53.0690767942199,239.93057930996,-7.81826129125013,308.036393504687,FALSE
TIC_334225615,4.10808028533603E+018,260.1749,-27.2961,22,10.64,14.9,3,0.51,22,5,4.3,93.98496241,10.0347081397031,No TESS data found,-4.15459345536752,261.25099213092,5.50325451901828,358.388934161174,FALSE
TIC_334225616,2.88702304151968E+018,87.4807,-37.408,-1,10.53,15.1,3.2,0.47,23.1,6.7,3.9,94.96676163,10.2121418560058,No TESS data found,-60.8113828809838,85.8905860389657,-27.6768962176733,243.067236570022,FALSE
TIC_334225617,3.12176808685551E+018,95.2899,0.239,-1,15.37,13.7,2.9,0.22,25.4,17.5,7.2,65.06180872,9.6333693374414,120__600__1800,-23.0947157612964,95.748356890145,-6.62295427885494,209.250593363539,TRUE
TIC_334225618,8.27111612020422E+017,150.4282,51.0927,-1,12.05,14.1,2.8,0.25,24.7,12,5.1,82.98755187,9.50493523448169,1800,36.2036376863723,132.602190464977,50.1206943788387,164.30119543097,FALSE
TIC_334225619,6.1291599190151E+018,190.3802,-46.6846,22,10.01,14.3,2.7,0.18,24.3,8.4,7.2,99.9000999,9.30217038739877,120__600__1800,-38.1980661580743,210.831841133284,16.1530536365289,301.161472159047,TRUE
TIC_334225620,3.6893214893018E+018,194.8266,-0.178,-1,34.19,11.7,2.7,0.13,27.3,26.1,8.5,29.24831822,9.36949550410935,20__120,5.67803425691596,193.71611820385,62.6283146086786,307.2136237497,TRUE
TIC_334225621,5.87455628498971E+018,225.9818,-62.0773,22,11.39,14.2,2.9,0.43,20.9,8.8,5.6,87.79631255,9.48261862051602,1800,-42.5877024908415,243.766091410707,-3.08723442675111,317.779786760306,FALSE
TIC_334225622,5.64527818321049E+018,129.6001,-29.5839,-1,15.23,12.9,2.6,0.12,23.7,118.8,3.1,65.65988181,8.81349951675339,600__1800,-46.0127503355774,142.951689540687,7.07269816833575,251.434192183144,FALSE
TIC_334225623,5.20452300429342E+018,160.3871,-76.0405,22,12.85,14.2,2.9,0.35,25.5,20.8,8,77.82101167,9.74451563842451,120__600__1800,-67.3084944440894,233.906026365805,-15.1524186176134,295.220551040028,TRUE
TIC_334225624,6.05940486982406E+018,184.492,-58.9324,22,10,12.6,2.5,1,3.8,1.6,1.5,100,7.6,600__1800,-50.3359902002743,216.28816882164,3.65861330474073,298.616362615288,FALSE
TIC_334225625,1.18622509763255E+018,221.6018,15.0336,-1,11.48,14.5,2.9,0.26,24.5,12.2,6.5,87.10801394,9.79970944024202,No TESS data found,29.5410006392647,213.887817063455,60.6803612825315,14.4454001676009,FALSE
